血統登録番号,StartDashScore,EarlyTrackingScore,DashMinusTracking,PastPositionScore,HistoryN,StructureSpread,Reliability,Type
2022106828,75.11,64.82,10.29,88.55,8,0.1165,66.7,テン型
2018103133,40.34,49.4,-9.06,0.0,1,0.0,7.0,追走持続型
2021101633,48.74,42.57,6.17,5.88,1,0.0,7.0,バランス型
2021105474,40.18,38.39,1.79,24.71,8,0.1674,66.7,バランス型
2021106512,48.17,41.24,6.93,0.0,1,0.0,7.0,バランス型
2022100242,74.07,65.37,8.7,87.72,8,0.085,66.7,テン型
2022100785,65.88,59.98,5.89,73.98,7,0.1568,63.6,バランス型
2022101102,50.41,49.73,0.68,46.71,8,0.0749,64.9,バランス型
2022102770,51.96,50.67,1.28,49.25,8,0.063,58.3,バランス型
2022102951,70.22,68.45,1.77,91.0,5,0.1574,55.6,バランス型
2022104793,48.95,52.61,-3.67,47.85,8,0.1305,66.7,バランス型
2022105099,39.76,47.54,-7.78,32.99,8,0.1262,66.7,バランス型
2022105955,47.72,53.95,-6.23,46.31,4,0.1974,50.0,バランス型
2021101894,42.77,44.99,-2.21,18.12,2,0.0,11.7,バランス型
2019103718,56.72,56.02,0.7,71.43,1,0.0,7.0,バランス型
2022102029,37.91,39.11,-1.2,18.45,5,0.0678,50.8,バランス型
2021103870,43.28,48.13,-4.85,6.67,1,0.0,7.0,バランス型
2022100490,46.42,49.66,-3.24,42.26,8,0.0707,62.6,バランス型
2022100829,52.08,54.62,-2.54,53.23,5,0.0697,51.7,バランス型
2022101125,48.48,48.32,0.17,34.98,2,0.0,11.7,バランス型
2022103443,60.91,58.54,2.37,67.58,6,0.0517,46.8,バランス型
2022103625,51.35,47.22,4.13,43.22,4,0.122,50.0,バランス型
2022104769,55.68,58.83,-3.15,62.24,5,0.0678,50.8,バランス型
2022105474,61.26,53.68,7.59,63.35,5,0.1091,55.6,バランス型
2022105947,48.87,47.58,1.29,34.4,2,0.0458,24.4,バランス型
2022106509,50.76,50.68,0.09,37.5,1,0.0,7.0,バランス型
2022100639,38.86,42.41,-3.55,27.2,8,0.0377,44.3,バランス型
2022100757,67.86,67.19,0.67,83.26,7,0.1315,63.6,バランス型
2022101542,53.9,52.74,1.16,53.4,4,0.0785,50.0,バランス型
2022103082,49.72,50.44,-0.72,43.65,3,0.055,34.6,バランス型
2022103144,60.35,50.66,9.69,58.67,8,0.1247,66.7,テン型
2022103324,42.47,45.47,-3.0,33.93,8,0.018,33.4,バランス型
2022103497,44.96,49.07,-4.11,39.06,6,0.0796,60.0,バランス型
2022105564,48.19,48.62,-0.43,38.74,3,0.0698,39.9,バランス型
2022105689,55.29,51.35,3.94,53.76,8,0.0498,51.0,バランス型
2021101383,47.88,48.48,-0.61,42.73,8,0.1375,66.7,バランス型
2019101646,46.34,49.88,-3.54,37.72,3,0.2278,42.9,バランス型
2019105073,53.47,53.42,0.05,53.85,1,0.0,7.0,バランス型
2019105101,43.61,48.11,-4.5,7.69,1,0.0,7.0,バランス型
2020102238,39.76,41.6,-1.84,6.36,2,0.0333,20.9,バランス型
2022100541,46.85,46.85,-0.0,14.29,1,0.0,7.0,バランス型
2021100712,44.47,44.47,-0.0,0.0,1,0.0,7.0,バランス型
2021103279,48.39,48.39,0.0,23.53,1,0.0,7.0,バランス型
2021100708,47.5,47.69,-0.19,40.6,6,0.0999,60.0,バランス型
2022109103,44.49,44.49,-0.0,27.24,3,0.0,15.0,バランス型
2022109106,46.47,44.0,2.47,23.08,2,0.0708,31.3,バランス型
2022109108,49.47,49.47,0.0,41.88,3,0.0,15.0,バランス型
2022109115,59.85,59.85,0.0,92.31,1,0.0,7.0,バランス型
2022109118,54.81,54.81,0.0,57.64,3,0.0,15.0,バランス型
2022109122,39.91,39.91,-0.0,3.53,2,0.0,11.7,バランス型
2022109127,45.37,45.37,0.0,29.81,3,0.0,15.0,バランス型
2022109132,44.47,44.47,-0.0,0.0,1,0.0,7.0,バランス型
2022109139,56.45,56.45,-0.0,62.45,3,0.0,15.0,バランス型
2022109144,45.54,45.54,0.0,24.39,2,0.0,11.7,バランス型
2022109145,46.17,49.37,-3.2,41.97,8,0.0977,66.7,バランス型
2022109146,58.67,54.76,3.91,61.42,5,0.0667,50.3,バランス型
2022109169,48.34,48.34,-0.0,38.56,3,0.0,15.0,バランス型
2022109176,59.85,59.85,0.0,77.39,2,0.0,11.7,バランス型
2020110017,52.61,53.03,-0.42,50.0,1,0.0,7.0,バランス型
2020103979,46.14,46.14,0.0,10.0,1,0.0,7.0,バランス型
2021105282,40.96,40.54,0.42,6.67,2,0.0,11.7,バランス型
2022101189,43.39,48.19,-4.8,24.57,2,0.0,11.7,バランス型
2022101307,29.03,31.03,-2.0,5.71,8,0.1436,66.7,バランス型
2022101461,50.36,48.98,1.38,45.65,7,0.1873,63.6,バランス型
2022102135,46.29,55.51,-9.23,46.84,8,0.1493,66.7,追走持続型
2022102269,61.27,57.47,3.8,90.0,1,0.0,7.0,バランス型
2022102371,69.56,59.78,9.78,88.59,3,0.0471,31.8,テン型
2022102878,50.85,52.88,-2.03,50.25,8,0.0365,43.6,バランス型
2022103288,61.95,55.55,6.4,65.14,8,0.1055,66.7,バランス型
2022103703,57.43,57.31,0.12,65.18,3,0.0783,42.9,バランス型
2022104859,42.57,50.28,-7.72,37.59,8,0.1055,66.7,バランス型
2022105008,42.21,44.76,-2.55,31.38,6,0.1433,60.0,バランス型
2021101659,47.08,51.78,-4.7,43.58,4,0.1981,50.0,バランス型
2022104438,63.32,58.72,4.59,100.0,1,0.0,7.0,バランス型
2021103359,53.36,53.36,-0.0,53.33,1,0.0,7.0,バランス型
2021103382,48.67,49.59,-0.92,37.69,2,0.0625,29.0,バランス型
2021105498,53.36,53.36,-0.0,53.33,1,0.0,7.0,バランス型
2021106650,53.36,53.36,-0.0,53.33,1,0.0,7.0,バランス型
2022100103,49.35,51.44,-2.09,44.37,3,0.018,21.4,バランス型
2022100322,64.16,58.06,6.09,70.38,7,0.0771,63.2,バランス型
2022100485,39.27,45.78,-6.5,12.25,2,0.0,11.7,バランス型
2022101174,40.64,43.25,-2.61,19.56,3,0.0982,42.9,バランス型
2022101347,54.61,53.84,0.77,56.01,3,0.0157,20.6,バランス型
2022101573,48.24,51.71,-3.46,46.16,8,0.1106,66.7,バランス型
2022103416,49.98,59.78,-9.8,55.71,8,0.1465,66.7,追走持続型
2022103717,60.8,58.27,2.53,68.24,5,0.1202,55.6,バランス型
2022104533,42.62,49.21,-6.6,37.29,8,0.1214,66.7,バランス型
2022104761,47.55,49.01,-1.46,42.85,8,0.1026,66.7,バランス型
2022105145,56.2,54.89,1.31,66.67,1,0.0,7.0,バランス型
2022105556,44.82,48.76,-3.94,13.33,1,0.0,7.0,バランス型
2022105733,51.08,44.87,6.21,39.43,4,0.1036,50.0,バランス型
2022106769,60.76,57.35,3.42,74.95,2,0.0,11.7,バランス型
2022106817,64.25,70.36,-6.11,81.94,8,0.2036,66.7,バランス型
2022110054,43.38,42.76,0.62,32.4,8,0.0934,66.7,バランス型
2022100447,56.28,49.25,7.03,51.33,3,0.1257,42.9,バランス型
2022101279,45.99,48.51,-2.51,37.61,4,0.0902,50.0,バランス型
2022101337,43.31,45.68,-2.36,0.0,1,0.0,7.0,バランス型
2022103220,47.05,43.89,3.17,37.47,8,0.1324,66.7,バランス型
2022103523,38.12,45.26,-7.14,9.19,2,0.0625,29.0,バランス型
2022103570,60.68,60.45,0.24,68.04,8,0.09,66.7,バランス型
2022103836,61.47,59.56,1.91,79.96,2,0.0,11.7,バランス型
2022106154,35.37,39.7,-4.33,15.73,5,0.0933,55.6,バランス型
2022106296,52.86,49.39,3.47,46.83,3,0.1119,42.9,バランス型
2022106874,45.31,48.78,-3.47,40.32,8,0.0655,59.7,バランス型
2022107120,44.12,49.2,-5.09,38.19,6,0.1219,60.0,バランス型
2021105815,55.51,55.65,-0.15,66.67,1,0.0,7.0,バランス型
2021105914,44.77,44.17,0.59,0.0,1,0.0,7.0,バランス型
2021106563,78.07,71.43,6.64,97.48,8,0.0799,66.7,バランス型
2021106724,53.36,53.36,-0.0,53.33,1,0.0,7.0,バランス型
2021102123,45.45,45.45,-0.0,5.88,1,0.0,7.0,バランス型
2021104529,54.27,54.27,0.0,58.82,1,0.0,7.0,バランス型
2021105092,59.69,54.69,5.0,61.7,8,0.0756,65.3,バランス型
2021106653,48.48,48.48,0.0,35.29,2,0.0,11.7,バランス型
2021106336,56.23,56.23,-0.0,70.59,1,0.0,7.0,バランス型
2022109111,44.47,44.47,-0.0,0.0,1,0.0,7.0,バランス型
2022109114,54.02,55.9,-1.88,56.66,7,0.0568,52.4,バランス型
2022109117,55.37,55.37,0.0,59.28,3,0.0,15.0,バランス型
2022109119,41.13,46.62,-5.49,32.9,7,0.1504,63.6,バランス型
2022109120,51.41,51.41,0.0,41.67,1,0.0,7.0,バランス型
2022109121,44.08,42.71,1.37,16.4,2,0.025,18.6,バランス型
2022109125,30.52,38.54,-8.01,11.28,6,0.1652,60.0,追走持続型
2022109130,47.06,51.28,-4.22,42.44,4,0.0469,37.0,バランス型
2022109136,52.8,52.8,0.0,50.0,1,0.0,7.0,バランス型
2022109162,52.39,57.33,-4.93,57.52,4,0.0866,50.0,バランス型
2022109164,69.2,69.2,0.0,100.0,3,0.0,15.0,バランス型
2022109165,47.24,49.49,-2.25,40.47,4,0.0253,28.0,バランス型
2022109177,54.08,54.08,0.0,56.0,2,0.0,11.7,バランス型
2022101316,64.04,62.99,1.05,90.99,2,0.0333,20.9,バランス型
2022102776,57.8,57.8,0.0,80.0,1,0.0,7.0,バランス型
2022103880,35.75,33.79,1.96,15.44,8,0.0488,50.5,バランス型
2022105447,59.38,68.39,-9.0,79.56,5,0.1158,55.6,追走持続型
2022109054,64.01,61.76,2.25,72.85,8,0.0581,55.6,バランス型
2022110001,54.47,54.47,0.0,60.0,1,0.0,7.0,バランス型
2022100841,58.15,58.31,-0.16,71.38,2,0.0,11.7,バランス型
2022101067,42.85,36.49,6.36,23.67,6,0.1942,60.0,バランス型
2022101765,55.89,51.67,4.22,54.67,8,0.1069,66.7,バランス型
2022102954,60.17,56.59,3.58,68.46,3,0.122,42.9,バランス型
2022103128,63.98,64.64,-0.66,79.07,5,0.0912,55.6,バランス型
2022103192,47.68,47.34,0.33,41.04,7,0.0508,49.2,バランス型
2022103493,46.41,48.98,-2.57,41.75,8,0.117,66.7,バランス型
2022105675,61.01,61.27,-0.26,100.0,1,0.0,7.0,バランス型
2022105762,37.39,36.7,0.69,11.41,4,0.1446,50.0,バランス型
2022106335,50.03,49.92,0.11,40.81,2,0.0375,22.1,バランス型
2022107204,43.65,46.35,-2.7,31.6,4,0.098,50.0,バランス型
2022102966,63.32,58.72,4.59,100.0,1,0.0,7.0,バランス型
2022103993,60.44,51.69,8.74,60.62,5,0.1879,55.6,テン型
2021102228,44.77,44.17,0.59,0.0,1,0.0,7.0,バランス型
2021105574,46.94,43.6,3.34,36.78,8,0.2159,66.7,バランス型
2022100155,34.4,45.05,-10.65,17.07,4,0.1904,50.0,追走持続型
2022100199,47.86,50.4,-2.54,37.3,2,0.0,11.7,バランス型
2022100240,46.88,41.28,5.6,29.72,4,0.1191,50.0,バランス型
2022101084,57.96,56.31,1.65,64.48,3,0.1768,42.9,バランス型
2022102399,60.27,58.63,1.64,69.11,4,0.0748,48.7,バランス型
2022102784,62.98,60.06,2.91,70.22,8,0.1021,66.7,バランス型
2022103308,52.08,52.38,-0.3,51.06,8,0.1789,66.7,バランス型
2022103522,61.43,55.77,5.66,64.03,8,0.1014,66.7,バランス型
2022105278,67.59,63.19,4.4,84.78,4,0.0986,50.0,バランス型
2022106065,34.37,34.82,-0.44,15.13,8,0.0691,61.7,バランス型
2022106210,52.34,52.81,-0.46,51.48,5,0.103,55.6,バランス型
2022106593,39.27,42.79,-3.52,27.79,8,0.088,66.7,バランス型
2022106801,48.74,45.67,3.07,40.58,7,0.1241,63.6,バランス型
2022107011,69.26,56.8,12.46,84.91,3,0.0643,38.0,テン型
2022100336,48.98,50.66,-1.68,46.12,8,0.1203,66.7,バランス型
2022101788,57.01,56.15,0.86,72.73,1,0.0,7.0,バランス型
2022101983,57.16,56.79,0.37,62.68,4,0.0231,27.1,バランス型
2022102321,53.42,54.09,-0.67,54.18,6,0.0241,33.0,バランス型
2022102384,42.43,43.97,-1.53,27.14,4,0.0289,29.5,バランス型
2022103013,50.6,51.5,-0.9,48.24,6,0.0923,60.0,バランス型
2022104098,48.88,49.56,-0.68,44.61,7,0.0862,63.6,バランス型
2022105816,44.45,46.55,-2.1,30.07,3,0.0,15.0,バランス型
2022106648,68.81,63.91,4.9,84.35,5,0.0204,28.9,バランス型
2022106823,64.89,63.45,1.44,81.22,4,0.0361,32.5,バランス型
2022107216,41.01,45.24,-4.23,14.99,2,0.0417,23.2,バランス型
2022107225,50.19,52.0,-1.81,48.52,8,0.0485,50.3,バランス型
2022100654,56.23,51.71,4.52,54.73,8,0.0678,61.0,バランス型
2022103275,60.41,59.81,0.6,73.29,3,0.0707,40.3,バランス型
2022103909,49.2,48.09,1.12,39.55,3,0.0691,39.7,バランス型
2022104222,52.97,56.56,-3.59,56.32,8,0.194,66.7,バランス型
2022104398,49.99,52.06,-2.07,47.83,5,0.0632,48.7,バランス型
2022104646,48.12,49.38,-1.26,43.16,6,0.0979,60.0,バランス型
2021102801,56.24,56.48,-0.24,59.45,8,0.0977,66.7,バランス型
2021104533,60.09,60.09,0.0,93.75,1,0.0,7.0,バランス型
2021110050,61.53,58.92,2.61,78.97,2,0.075,32.5,バランス型
2022103642,57.67,54.97,2.69,60.01,7,0.079,63.6,バランス型
2022104277,58.63,56.1,2.53,77.78,1,0.0,7.0,バランス型
2022104559,54.09,54.51,-0.42,55.24,8,0.081,66.7,バランス型
2022104772,43.94,41.27,2.67,31.54,8,0.1252,66.7,バランス型
2022105388,30.28,42.88,-12.6,16.93,8,0.1143,66.7,追走持続型
2022105569,70.46,60.29,10.17,100.0,2,0.05,25.6,テン型
2022105739,51.44,52.36,-0.93,44.44,1,0.0,7.0,バランス型
2022106689,58.63,56.1,2.53,77.78,1,0.0,7.0,バランス型
2022106809,38.6,40.72,-2.12,24.16,7,0.0885,63.6,バランス型
2022106940,46.58,50.31,-3.73,42.56,8,0.0601,56.7,バランス型
2020101639,53.52,53.52,-0.01,53.94,2,0.0,11.7,バランス型
2021105233,41.97,47.23,-5.26,0.0,1,0.0,7.0,バランス型
2021105987,43.13,43.56,-0.43,16.26,2,0.1417,33.3,バランス型
2022100084,60.61,64.82,-4.22,72.7,8,0.1676,66.7,バランス型
2022100557,57.83,58.69,-0.86,71.38,2,0.1333,33.3,バランス型
2022101175,55.05,59.93,-4.88,61.63,8,0.1422,66.7,バランス型
2022101185,50.84,58.22,-7.38,58.65,2,0.1042,33.3,バランス型
2022101739,53.04,53.53,-0.49,53.22,3,0.1046,42.9,バランス型
2022103295,49.6,49.34,0.26,30.0,1,0.0,7.0,バランス型
2022103531,69.06,66.95,2.11,87.88,5,0.1442,55.6,バランス型
2022104062,64.0,59.52,4.49,75.45,4,0.0957,50.0,バランス型
2022106195,74.01,67.33,6.68,92.12,6,0.0769,59.5,バランス型
2022106208,39.38,43.1,-3.73,8.2,2,0.0833,33.3,バランス型
2022106744,34.43,45.48,-11.06,24.3,8,0.1212,66.7,追走持続型
2022100399,64.52,61.41,3.12,89.19,2,0.0208,17.5,バランス型
2022100737,46.5,48.86,-2.36,41.41,8,0.1127,66.7,バランス型
2022101823,67.03,64.22,2.8,85.04,4,0.0466,36.9,バランス型
2022102044,45.2,47.12,-1.92,10.0,1,0.0,7.0,バランス型
2022102088,44.43,49.06,-4.62,39.0,8,0.0977,66.7,バランス型
2022103334,52.68,54.5,-1.82,53.71,8,0.0895,66.7,バランス型
2022103824,59.46,58.86,0.6,74.86,2,0.0208,17.5,バランス型
2022104168,53.41,53.1,0.31,53.0,2,0.0958,33.3,バランス型
2022106100,47.08,48.56,-1.48,20.0,1,0.0,7.0,バランス型
2022106677,38.51,45.31,-6.81,28.33,7,0.0476,47.5,バランス型
2022106782,48.68,52.1,-3.42,46.07,4,0.0902,50.0,バランス型
2021100560,47.08,48.56,-1.48,20.0,1,0.0,7.0,バランス型
2021107205,43.31,45.68,-2.36,0.0,1,0.0,7.0,バランス型
2021110117,60.73,60.53,0.2,70.46,5,0.0808,55.6,バランス型
2021101396,53.76,53.24,0.52,53.9,2,0.0292,19.8,バランス型
2021101397,60.16,60.16,0.0,94.12,1,0.0,7.0,バランス型
2021104110,60.16,59.13,1.03,76.66,2,0.0292,19.8,バランス型
2021104755,66.59,71.81,-5.22,85.9,8,0.1681,66.7,バランス型
2021106518,44.47,44.47,-0.0,0.0,1,0.0,7.0,バランス型
2021103159,45.86,50.02,-4.16,20.0,1,0.0,7.0,バランス型
2021105411,46.1,50.94,-4.84,34.86,2,0.0667,30.2,バランス型
2022100275,46.89,45.86,1.03,36.93,5,0.1511,55.6,バランス型
2022100530,41.72,47.54,-5.82,0.0,1,0.0,7.0,バランス型
2022102752,59.19,58.56,0.62,73.85,2,0.0542,26.7,バランス型
2022103995,59.6,59.28,0.32,65.77,8,0.0643,59.0,バランス型
2022104645,56.11,59.12,-3.01,61.89,8,0.1519,66.7,バランス型
2022104973,64.03,49.78,14.25,62.36,8,0.1363,66.7,テン型
2022106177,59.9,56.63,3.27,83.33,1,0.0,7.0,バランス型
2022100067,50.67,48.49,2.18,39.19,2,0.0708,31.3,バランス型
2022101408,43.62,48.46,-4.84,31.26,3,0.1163,42.9,バランス型
2022104644,38.99,40.97,-1.98,18.85,4,0.0889,50.0,バランス型
2022105406,41.29,40.75,0.55,7.66,2,0.0083,14.0,バランス型
2022105755,66.26,67.71,-1.45,81.14,8,0.0876,66.7,バランス型
2022105818,70.81,70.54,0.27,97.9,4,0.0125,22.7,バランス型
2022106649,54.15,55.36,-1.21,56.72,5,0.0734,53.4,バランス型
2021100720,41.72,47.54,-5.82,0.0,1,0.0,7.0,バランス型
2021105247,65.39,62.75,2.64,75.37,8,0.0579,55.5,バランス型
2022100929,61.47,57.57,3.9,90.91,1,0.0,7.0,バランス型
2021101747,47.9,47.71,0.19,20.0,1,0.0,7.0,バランス型
2021103259,49.05,57.88,-8.82,53.49,6,0.1669,60.0,追走持続型
2022105718,55.58,52.66,2.91,55.04,8,0.0787,66.7,バランス型
2022106190,39.68,44.05,-4.37,29.55,8,0.0595,56.4,バランス型
2022106698,44.62,44.32,0.3,0.0,1,0.0,7.0,バランス型
2019100097,52.81,52.79,0.02,50.0,1,0.0,7.0,バランス型
2022100320,52.48,48.67,3.81,45.78,3,0.0853,42.9,バランス型
2022101730,52.96,50.89,2.08,50.53,8,0.0809,66.7,バランス型
2022103419,41.51,43.36,-1.85,12.83,2,0.1042,33.3,バランス型
2022104069,63.32,58.72,4.59,100.0,1,0.0,7.0,バランス型
2022104639,61.12,56.1,5.02,73.87,2,0.0583,27.9,バランス型
2022105239,38.44,41.42,-2.98,13.69,3,0.082,42.9,バランス型
2022105332,41.69,44.65,-2.96,15.32,2,0.0458,24.4,バランス型
2022105403,60.13,57.43,2.7,73.27,2,0.1875,33.3,バランス型
2022106790,63.01,63.4,-0.4,73.4,8,0.0689,61.6,バランス型
2022106795,64.04,62.47,1.57,78.88,4,0.1538,50.0,バランス型
2022101587,33.33,40.1,-6.77,19.31,8,0.0895,66.7,バランス型
2022102380,39.85,43.03,-3.18,9.01,2,0.0,11.7,バランス型
2022102811,40.16,36.72,3.44,20.32,6,0.0843,60.0,バランス型
2022103316,45.59,47.05,-1.46,38.91,8,0.1132,66.7,バランス型
2022103561,62.27,59.85,2.42,70.52,6,0.0304,36.2,バランス型
2022103568,59.46,58.02,1.43,85.71,1,0.0,7.0,バランス型
2022103584,57.5,61.99,-4.49,68.48,5,0.0698,51.8,バランス型
2022107028,57.88,61.77,-3.89,68.42,5,0.0938,55.6,バランス型
2021104892,43.4,48.0,-4.6,6.67,1,0.0,7.0,バランス型
2021105657,47.98,55.61,-7.64,47.58,2,0.1417,33.3,バランス型
2020105157,58.38,57.2,1.18,80.0,1,0.0,7.0,バランス型
2019104644,55.79,54.24,1.54,63.64,1,0.0,7.0,バランス型
2021101619,44.57,46.64,-2.07,6.67,1,0.0,7.0,バランス型
2021104073,50.93,57.52,-6.59,54.65,8,0.1008,66.7,バランス型
2021104125,45.14,48.14,-3.0,28.15,2,0.0542,26.7,バランス型
2021105479,51.26,51.98,-0.72,49.18,5,0.0846,55.6,バランス型
2021105544,44.58,47.47,-2.89,31.5,3,0.0511,33.2,バランス型
2021100091,56.23,56.23,-0.0,70.59,1,0.0,7.0,バランス型
2021103205,44.47,44.47,-0.0,0.0,1,0.0,7.0,バランス型
2022102931,64.42,65.73,-1.31,77.22,8,0.0852,66.7,バランス型
2022103882,45.36,49.36,-4.0,16.67,1,0.0,7.0,バランス型
2022104174,64.85,64.66,0.19,76.58,8,0.0496,50.9,バランス型
2022104687,61.6,56.32,5.28,66.84,5,0.1565,55.6,バランス型
2022104707,59.65,52.25,7.41,59.45,5,0.1203,55.6,バランス型
2022105794,41.72,47.54,-5.82,0.0,1,0.0,7.0,バランス型
2022106715,47.71,57.36,-9.66,51.09,8,0.1709,66.7,追走持続型
2021103844,59.18,59.18,0.0,88.24,1,0.0,7.0,バランス型
2022106936,40.47,44.19,-3.72,12.01,2,0.1333,33.3,バランス型
2022100161,65.1,56.76,8.34,70.66,6,0.138,60.0,テン型
2022100441,47.65,47.61,0.04,36.49,3,0.1106,42.9,バランス型
2022100987,47.24,50.19,-2.94,25.0,1,0.0,7.0,バランス型
2022103344,41.11,47.05,-5.95,18.02,2,0.0042,12.8,バランス型
2022103704,60.43,52.26,8.17,61.99,4,0.0991,50.0,テン型
2022104313,64.34,55.79,8.55,68.82,8,0.0738,64.4,テン型
2022105773,51.14,55.7,-4.56,52.97,8,0.0637,58.7,バランス型
2022106066,43.03,48.15,-5.13,29.7,3,0.0783,42.9,バランス型
2022106722,45.32,41.42,3.9,27.58,4,0.1273,50.0,バランス型
2021110004,57.49,57.63,-0.14,78.57,1,0.0,7.0,バランス型
2021104878,53.22,55.35,-2.13,55.65,4,0.0688,46.2,バランス型
2022107246,51.38,51.85,-0.47,42.86,1,0.0,7.0,バランス型
2021104458,40.78,48.79,-8.01,0.0,1,0.0,7.0,追走持続型
2022103323,52.56,48.46,4.1,42.75,2,0.1458,33.3,バランス型
2022104874,33.38,40.17,-6.79,18.84,8,0.0753,65.2,バランス型
2022105133,56.6,53.62,2.98,57.12,6,0.1884,60.0,バランス型
2022105418,64.45,58.85,5.6,85.01,2,0.0229,18.0,バランス型
2022105828,62.33,67.61,-5.27,77.65,7,0.1394,63.6,バランス型
2022105859,43.91,48.27,-4.36,9.09,1,0.0,7.0,バランス型
2022106791,57.86,59.71,-1.84,69.2,3,0.0685,39.5,バランス型
2022106803,74.72,54.66,20.06,78.41,8,0.1521,66.7,テン型
2022106825,62.46,59.21,3.25,68.62,8,0.1268,66.7,バランス型
2022106875,49.51,54.2,-4.69,49.56,4,0.1047,50.0,バランス型
2022107254,61.0,59.85,1.15,74.16,3,0.1192,42.9,バランス型
2021100851,41.9,45.37,-3.47,27.99,4,0.018,25.0,バランス型
2021103744,50.8,56.78,-5.98,54.35,8,0.1228,66.7,バランス型
2021105510,48.31,44.9,3.4,28.03,2,0.1458,33.3,バランス型
2020109124,43.4,48.0,-4.6,6.67,1,0.0,7.0,バランス型
2020102775,61.73,48.28,13.45,57.51,5,0.1584,55.6,テン型
2022105108,67.39,60.47,6.92,75.09,8,0.1128,66.7,バランス型
2021100193,47.63,41.28,6.35,19.52,2,0.125,33.3,バランス型
2021100748,47.41,47.41,-0.0,17.65,1,0.0,7.0,バランス型
2021100939,51.33,51.33,0.0,41.18,1,0.0,7.0,バランス型
2021104582,54.27,54.27,0.0,58.82,1,0.0,7.0,バランス型
2021110163,46.56,46.54,0.02,28.14,2,0.0292,19.8,バランス型
2022101648,65.21,62.31,2.89,74.61,8,0.1846,66.7,バランス型
2022105036,61.46,60.32,1.14,75.56,3,0.0239,23.5,バランス型
2022105209,62.38,56.93,5.44,67.16,7,0.0761,62.6,バランス型
2022105727,49.69,45.79,3.9,40.15,5,0.1098,55.6,バランス型
2022105827,49.13,50.47,-1.34,46.01,8,0.0579,55.5,バランス型
2022106357,57.05,52.02,5.03,57.06,4,0.1292,50.0,バランス型
2022106705,52.02,47.3,4.72,45.83,8,0.124,66.7,バランス型
2022100355,67.87,63.62,4.26,82.77,5,0.0746,54.0,バランス型
2022100696,56.37,56.37,0.0,71.43,1,0.0,7.0,バランス型
2022102117,46.85,46.85,-0.0,14.29,1,0.0,7.0,バランス型
2022103644,64.2,57.89,6.31,82.71,2,0.1333,33.3,バランス型
2022104698,68.17,63.6,4.57,79.21,8,0.074,64.4,バランス型
2022106148,66.5,63.29,3.2,87.54,3,0.0656,38.4,バランス型
2022107258,46.72,48.15,-1.43,41.27,8,0.0412,46.2,バランス型
2022109152,44.94,44.27,0.67,27.63,3,0.0794,42.9,バランス型
2020102910,54.89,54.89,-0.0,62.5,1,0.0,7.0,バランス型
2021102585,44.47,44.47,-0.0,0.0,1,0.0,7.0,バランス型
2021103030,65.19,57.56,7.63,78.41,3,0.0825,42.9,バランス型
2021101227,47.94,51.56,-3.62,30.77,1,0.0,7.0,バランス型
2021102780,66.88,65.0,1.87,100.0,2,0.05,25.6,バランス型
2021103490,44.98,46.37,-1.39,37.68,8,0.1025,66.7,バランス型
2021105991,44.77,44.17,0.59,0.0,1,0.0,7.0,バランス型
